image_id,chip_id,flood_id,polarization,location,scene_start,feature_path,label_path
jja56_vv,jja56,jja,vv,Paraguay,2018-10-31,training_data/train_features/jja56_vv.tif,training_data/train_labels/jja56.tif
jja57_vh,jja57,jja,vh,Paraguay,2018-10-31,training_data/train_features/jja57_vh.tif,training_data/train_labels/jja57.tif
jja57_vv,jja57,jja,vv,Paraguay,2018-10-31,training_data/train_features/jja57_vv.tif,training_data/train_labels/jja57.tif
jja58_vh,jja58,jja,vh,Paraguay,2018-10-31,training_data/train_features/jja58_vh.tif,training_data/train_labels/jja58.tif
jja58_vv,jja58,jja,vv,Paraguay,2018-10-31,training_data/train_features/jja58_vv.tif,training_data/train_labels/jja58.tif
jja59_vh,jja59,jja,vh,Paraguay,2018-10-31,training_data/train_features/jja59_vh.tif,training_data/train_labels/jja59.tif
jja59_vv,jja59,jja,vv,Paraguay,2018-10-31,training_data/train_features/jja59_vv.tif,training_data/train_labels/jja59.tif
jja60_vh,jja60,jja,vh,Paraguay,2018-10-31,training_data/train_features/jja60_vh.tif,training_data/train_labels/jja60.tif
jja60_vv,jja60,jja,vv,Paraguay,2018-10-31,training_data/train_features/jja60_vv.tif,training_data/train_labels/jja60.tif
jja61_vh,jja61,jja,vh,Paraguay,2018-10-31,training_data/train_features/jja61_vh.tif,training_data/train_labels/jja61.tif
jja61_vv,jja61,jja,vv,Paraguay,2018-10-31,training_data/train_features/jja61_vv.tif,training_data/train_labels/jja61.tif
jja62_vh,jja62,jja,vh,Paraguay,2018-10-31,training_data/train_features/jja62_vh.tif,training_data/train_labels/jja62.tif
jja62_vv,jja62,jja,vv,Paraguay,2018-10-31,training_data/train_features/jja62_vv.tif,training_data/train_labels/jja62.tif
jja63_vh,jja63,jja,vh,Paraguay,2018-10-31,training_data/train_features/jja63_vh.tif,training_data/train_labels/jja63.tif
jja63_vv,jja63,jja,vv,Paraguay,2018-10-31,training_data/train_features/jja63_vv.tif,training_data/train_labels/jja63.tif
jja64_vh,jja64,jja,vh,Paraguay,2018-10-31,training_data/train_features/jja64_vh.tif,training_data/train_labels/jja64.tif
jja64_vv,jja64,jja,vv,Paraguay,2018-10-31,training_data/train_features/jja64_vv.tif,training_data/train_labels/jja64.tif
jja65_vh,jja65,jja,vh,Paraguay,2018-10-31,training_data/train_features/jja65_vh.tif,training_data/train_labels/jja65.tif
jja65_vv,jja65,jja,vv,Paraguay,2018-10-31,training_data/train_features/jja65_vv.tif,training_data/train_labels/jja65.tif
kuo00_vh,kuo00,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo00_vh.tif,training_data/train_labels/kuo00.tif
kuo00_vv,kuo00,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo00_vv.tif,training_data/train_labels/kuo00.tif
kuo01_vh,kuo01,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo01_vh.tif,training_data/train_labels/kuo01.tif
kuo01_vv,kuo01,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo01_vv.tif,training_data/train_labels/kuo01.tif
kuo02_vh,kuo02,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo02_vh.tif,training_data/train_labels/kuo02.tif
kuo02_vv,kuo02,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo02_vv.tif,training_data/train_labels/kuo02.tif
kuo03_vh,kuo03,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo03_vh.tif,training_data/train_labels/kuo03.tif
kuo03_vv,kuo03,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo03_vv.tif,training_data/train_labels/kuo03.tif
kuo04_vh,kuo04,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo04_vh.tif,training_data/train_labels/kuo04.tif
kuo04_vv,kuo04,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo04_vv.tif,training_data/train_labels/kuo04.tif
kuo05_vh,kuo05,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo05_vh.tif,training_data/train_labels/kuo05.tif
kuo05_vv,kuo05,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo05_vv.tif,training_data/train_labels/kuo05.tif
kuo06_vh,kuo06,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo06_vh.tif,training_data/train_labels/kuo06.tif
kuo06_vv,kuo06,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo06_vv.tif,training_data/train_labels/kuo06.tif
kuo07_vh,kuo07,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo07_vh.tif,training_data/train_labels/kuo07.tif
kuo07_vv,kuo07,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo07_vv.tif,training_data/train_labels/kuo07.tif
kuo08_vh,kuo08,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo08_vh.tif,training_data/train_labels/kuo08.tif
kuo08_vv,kuo08,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo08_vv.tif,training_data/train_labels/kuo08.tif
kuo09_vh,kuo09,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo09_vh.tif,training_data/train_labels/kuo09.tif
kuo09_vv,kuo09,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo09_vv.tif,training_data/train_labels/kuo09.tif
kuo10_vh,kuo10,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo10_vh.tif,training_data/train_labels/kuo10.tif
kuo10_vv,kuo10,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo10_vv.tif,training_data/train_labels/kuo10.tif
kuo11_vh,kuo11,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo11_vh.tif,training_data/train_labels/kuo11.tif
kuo11_vv,kuo11,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo11_vv.tif,training_data/train_labels/kuo11.tif
kuo12_vh,kuo12,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo12_vh.tif,training_data/train_labels/kuo12.tif
kuo12_vv,kuo12,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo12_vv.tif,training_data/train_labels/kuo12.tif
kuo13_vh,kuo13,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo13_vh.tif,training_data/train_labels/kuo13.tif
kuo13_vv,kuo13,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo13_vv.tif,training_data/train_labels/kuo13.tif
kuo14_vh,kuo14,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo14_vh.tif,training_data/train_labels/kuo14.tif
kuo14_vv,kuo14,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo14_vv.tif,training_data/train_labels/kuo14.tif
kuo15_vh,kuo15,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo15_vh.tif,training_data/train_labels/kuo15.tif
kuo15_vv,kuo15,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo15_vv.tif,training_data/train_labels/kuo15.tif
kuo16_vh,kuo16,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo16_vh.tif,training_data/train_labels/kuo16.tif
kuo16_vv,kuo16,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo16_vv.tif,training_data/train_labels/kuo16.tif
kuo17_vh,kuo17,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo17_vh.tif,training_data/train_labels/kuo17.tif
kuo17_vv,kuo17,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo17_vv.tif,training_data/train_labels/kuo17.tif
kuo18_vh,kuo18,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo18_vh.tif,training_data/train_labels/kuo18.tif
kuo18_vv,kuo18,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo18_vv.tif,training_data/train_labels/kuo18.tif
kuo19_vh,kuo19,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo19_vh.tif,training_data/train_labels/kuo19.tif
kuo19_vv,kuo19,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo19_vv.tif,training_data/train_labels/kuo19.tif
kuo20_vh,kuo20,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo20_vh.tif,training_data/train_labels/kuo20.tif
kuo20_vv,kuo20,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo20_vv.tif,training_data/train_labels/kuo20.tif
kuo21_vh,kuo21,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo21_vh.tif,training_data/train_labels/kuo21.tif
kuo21_vv,kuo21,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo21_vv.tif,training_data/train_labels/kuo21.tif
kuo22_vh,kuo22,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo22_vh.tif,training_data/train_labels/kuo22.tif
kuo22_vv,kuo22,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo22_vv.tif,training_data/train_labels/kuo22.tif
kuo23_vh,kuo23,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo23_vh.tif,training_data/train_labels/kuo23.tif
kuo23_vv,kuo23,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo23_vv.tif,training_data/train_labels/kuo23.tif
kuo24_vh,kuo24,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo24_vh.tif,training_data/train_labels/kuo24.tif
kuo24_vv,kuo24,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo24_vv.tif,training_data/train_labels/kuo24.tif
kuo25_vh,kuo25,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo25_vh.tif,training_data/train_labels/kuo25.tif
kuo25_vv,kuo25,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo25_vv.tif,training_data/train_labels/kuo25.tif
kuo26_vh,kuo26,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo26_vh.tif,training_data/train_labels/kuo26.tif
kuo26_vv,kuo26,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo26_vv.tif,training_data/train_labels/kuo26.tif
kuo27_vh,kuo27,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo27_vh.tif,training_data/train_labels/kuo27.tif
kuo27_vv,kuo27,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo27_vv.tif,training_data/train_labels/kuo27.tif
kuo28_vh,kuo28,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo28_vh.tif,training_data/train_labels/kuo28.tif
kuo28_vv,kuo28,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo28_vv.tif,training_data/train_labels/kuo28.tif
kuo29_vh,kuo29,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo29_vh.tif,training_data/train_labels/kuo29.tif
kuo29_vv,kuo29,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo29_vv.tif,training_data/train_labels/kuo29.tif
kuo30_vh,kuo30,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo30_vh.tif,training_data/train_labels/kuo30.tif
kuo30_vv,kuo30,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo30_vv.tif,training_data/train_labels/kuo30.tif
kuo31_vh,kuo31,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo31_vh.tif,training_data/train_labels/kuo31.tif
kuo31_vv,kuo31,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo31_vv.tif,training_data/train_labels/kuo31.tif
kuo32_vh,kuo32,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo32_vh.tif,training_data/train_labels/kuo32.tif
kuo32_vv,kuo32,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo32_vv.tif,training_data/train_labels/kuo32.tif
kuo33_vh,kuo33,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo33_vh.tif,training_data/train_labels/kuo33.tif
kuo33_vv,kuo33,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo33_vv.tif,training_data/train_labels/kuo33.tif
kuo34_vh,kuo34,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo34_vh.tif,training_data/train_labels/kuo34.tif
kuo34_vv,kuo34,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo34_vv.tif,training_data/train_labels/kuo34.tif
kuo35_vh,kuo35,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo35_vh.tif,training_data/train_labels/kuo35.tif
kuo35_vv,kuo35,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo35_vv.tif,training_data/train_labels/kuo35.tif
kuo36_vh,kuo36,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo36_vh.tif,training_data/train_labels/kuo36.tif
kuo36_vv,kuo36,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo36_vv.tif,training_data/train_labels/kuo36.tif
kuo37_vh,kuo37,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo37_vh.tif,training_data/train_labels/kuo37.tif
kuo37_vv,kuo37,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo37_vv.tif,training_data/train_labels/kuo37.tif
kuo38_vh,kuo38,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo38_vh.tif,training_data/train_labels/kuo38.tif
kuo38_vv,kuo38,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo38_vv.tif,training_data/train_labels/kuo38.tif
kuo39_vh,kuo39,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo39_vh.tif,training_data/train_labels/kuo39.tif
kuo39_vv,kuo39,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo39_vv.tif,training_data/train_labels/kuo39.tif
kuo40_vh,kuo40,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo40_vh.tif,training_data/train_labels/kuo40.tif
kuo40_vv,kuo40,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo40_vv.tif,training_data/train_labels/kuo40.tif
kuo41_vh,kuo41,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo41_vh.tif,training_data/train_labels/kuo41.tif
kuo41_vv,kuo41,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo41_vv.tif,training_data/train_labels/kuo41.tif
kuo42_vh,kuo42,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo42_vh.tif,training_data/train_labels/kuo42.tif
kuo42_vv,kuo42,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo42_vv.tif,training_data/train_labels/kuo42.tif
kuo43_vh,kuo43,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo43_vh.tif,training_data/train_labels/kuo43.tif
kuo43_vv,kuo43,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo43_vv.tif,training_data/train_labels/kuo43.tif
kuo44_vh,kuo44,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo44_vh.tif,training_data/train_labels/kuo44.tif
kuo44_vv,kuo44,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo44_vv.tif,training_data/train_labels/kuo44.tif
kuo45_vh,kuo45,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo45_vh.tif,training_data/train_labels/kuo45.tif
kuo45_vv,kuo45,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo45_vv.tif,training_data/train_labels/kuo45.tif
kuo46_vh,kuo46,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo46_vh.tif,training_data/train_labels/kuo46.tif
kuo46_vv,kuo46,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo46_vv.tif,training_data/train_labels/kuo46.tif
kuo47_vh,kuo47,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo47_vh.tif,training_data/train_labels/kuo47.tif
kuo47_vv,kuo47,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo47_vv.tif,training_data/train_labels/kuo47.tif
kuo48_vh,kuo48,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo48_vh.tif,training_data/train_labels/kuo48.tif
kuo48_vv,kuo48,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo48_vv.tif,training_data/train_labels/kuo48.tif
kuo49_vh,kuo49,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo49_vh.tif,training_data/train_labels/kuo49.tif
kuo49_vv,kuo49,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo49_vv.tif,training_data/train_labels/kuo49.tif
kuo50_vh,kuo50,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo50_vh.tif,training_data/train_labels/kuo50.tif
kuo50_vv,kuo50,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo50_vv.tif,training_data/train_labels/kuo50.tif
kuo51_vh,kuo51,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo51_vh.tif,training_data/train_labels/kuo51.tif
kuo51_vv,kuo51,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo51_vv.tif,training_data/train_labels/kuo51.tif
kuo52_vh,kuo52,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo52_vh.tif,training_data/train_labels/kuo52.tif
kuo52_vv,kuo52,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo52_vv.tif,training_data/train_labels/kuo52.tif
kuo53_vh,kuo53,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo53_vh.tif,training_data/train_labels/kuo53.tif
kuo53_vv,kuo53,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo53_vv.tif,training_data/train_labels/kuo53.tif
kuo54_vh,kuo54,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo54_vh.tif,training_data/train_labels/kuo54.tif
kuo54_vv,kuo54,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo54_vv.tif,training_data/train_labels/kuo54.tif
kuo55_vh,kuo55,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo55_vh.tif,training_data/train_labels/kuo55.tif
kuo55_vv,kuo55,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo55_vv.tif,training_data/train_labels/kuo55.tif
kuo56_vh,kuo56,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo56_vh.tif,training_data/train_labels/kuo56.tif
kuo56_vv,kuo56,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo56_vv.tif,training_data/train_labels/kuo56.tif
kuo57_vh,kuo57,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo57_vh.tif,training_data/train_labels/kuo57.tif
kuo57_vv,kuo57,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo57_vv.tif,training_data/train_labels/kuo57.tif
kuo58_vh,kuo58,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo58_vh.tif,training_data/train_labels/kuo58.tif
kuo58_vv,kuo58,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo58_vv.tif,training_data/train_labels/kuo58.tif
kuo59_vh,kuo59,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo59_vh.tif,training_data/train_labels/kuo59.tif
kuo59_vv,kuo59,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo59_vv.tif,training_data/train_labels/kuo59.tif
kuo60_vh,kuo60,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo60_vh.tif,training_data/train_labels/kuo60.tif
kuo60_vv,kuo60,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo60_vv.tif,training_data/train_labels/kuo60.tif
kuo61_vh,kuo61,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo61_vh.tif,training_data/train_labels/kuo61.tif
kuo61_vv,kuo61,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo61_vv.tif,training_data/train_labels/kuo61.tif
kuo62_vh,kuo62,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo62_vh.tif,training_data/train_labels/kuo62.tif
kuo62_vv,kuo62,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo62_vv.tif,training_data/train_labels/kuo62.tif
kuo63_vh,kuo63,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo63_vh.tif,training_data/train_labels/kuo63.tif
kuo63_vv,kuo63,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo63_vv.tif,training_data/train_labels/kuo63.tif
kuo64_vh,kuo64,kuo,vh,Slovakia,2020-10-20,training_data/train_features/kuo64_vh.tif,training_data/train_labels/kuo64.tif
kuo64_vv,kuo64,kuo,vv,Slovakia,2020-10-20,training_data/train_features/kuo64_vv.tif,training_data/train_labels/kuo64.tif
pxs00_vh,pxs00,pxs,vh,India,2016-08-12,training_data/train_features/pxs00_vh.tif,training_data/train_labels/pxs00.tif
pxs00_vv,pxs00,pxs,vv,India,2016-08-12,training_data/train_features/pxs00_vv.tif,training_data/train_labels/pxs00.tif
pxs01_vh,pxs01,pxs,vh,India,2016-08-12,training_data/train_features/pxs01_vh.tif,training_data/train_labels/pxs01.tif
pxs01_vv,pxs01,pxs,vv,India,2016-08-12,training_data/train_features/pxs01_vv.tif,training_data/train_labels/pxs01.tif
pxs02_vh,pxs02,pxs,vh,India,2016-08-12,training_data/train_features/pxs02_vh.tif,training_data/train_labels/pxs02.tif
pxs02_vv,pxs02,pxs,vv,India,2016-08-12,training_data/train_features/pxs02_vv.tif,training_data/train_labels/pxs02.tif
pxs03_vh,pxs03,pxs,vh,India,2016-08-12,training_data/train_features/pxs03_vh.tif,training_data/train_labels/pxs03.tif
pxs03_vv,pxs03,pxs,vv,India,2016-08-12,training_data/train_features/pxs03_vv.tif,training_data/train_labels/pxs03.tif
pxs04_vh,pxs04,pxs,vh,India,2016-08-12,training_data/train_features/pxs04_vh.tif,training_data/train_labels/pxs04.tif
pxs04_vv,pxs04,pxs,vv,India,2016-08-12,training_data/train_features/pxs04_vv.tif,training_data/train_labels/pxs04.tif
pxs05_vh,pxs05,pxs,vh,India,2016-08-12,training_data/train_features/pxs05_vh.tif,training_data/train_labels/pxs05.tif
pxs05_vv,pxs05,pxs,vv,India,2016-08-12,training_data/train_features/pxs05_vv.tif,training_data/train_labels/pxs05.tif
pxs06_vh,pxs06,pxs,vh,India,2016-08-12,training_data/train_features/pxs06_vh.tif,training_data/train_labels/pxs06.tif
pxs06_vv,pxs06,pxs,vv,India,2016-08-12,training_data/train_features/pxs06_vv.tif,training_data/train_labels/pxs06.tif
pxs07_vh,pxs07,pxs,vh,India,2016-08-12,training_data/train_features/pxs07_vh.tif,training_data/train_labels/pxs07.tif
pxs07_vv,pxs07,pxs,vv,India,2016-08-12,training_data/train_features/pxs07_vv.tif,training_data/train_labels/pxs07.tif
pxs08_vh,pxs08,pxs,vh,India,2016-08-12,training_data/train_features/pxs08_vh.tif,training_data/train_labels/pxs08.tif
pxs08_vv,pxs08,pxs,vv,India,2016-08-12,training_data/train_features/pxs08_vv.tif,training_data/train_labels/pxs08.tif
pxs09_vh,pxs09,pxs,vh,India,2016-08-12,training_data/train_features/pxs09_vh.tif,training_data/train_labels/pxs09.tif
pxs09_vv,pxs09,pxs,vv,India,2016-08-12,training_data/train_features/pxs09_vv.tif,training_data/train_labels/pxs09.tif
pxs10_vh,pxs10,pxs,vh,India,2016-08-12,training_data/train_features/pxs10_vh.tif,training_data/train_labels/pxs10.tif
pxs10_vv,pxs10,pxs,vv,India,2016-08-12,training_data/train_features/pxs10_vv.tif,training_data/train_labels/pxs10.tif
pxs11_vh,pxs11,pxs,vh,India,2016-08-12,training_data/train_features/pxs11_vh.tif,training_data/train_labels/pxs11.tif
pxs11_vv,pxs11,pxs,vv,India,2016-08-12,training_data/train_features/pxs11_vv.tif,training_data/train_labels/pxs11.tif
pxs12_vh,pxs12,pxs,vh,India,2016-08-12,training_data/train_features/pxs12_vh.tif,training_data/train_labels/pxs12.tif
pxs12_vv,pxs12,pxs,vv,India,2016-08-12,training_data/train_features/pxs12_vv.tif,training_data/train_labels/pxs12.tif
pxs13_vh,pxs13,pxs,vh,India,2016-08-12,training_data/train_features/pxs13_vh.tif,training_data/train_labels/pxs13.tif
pxs13_vv,pxs13,pxs,vv,India,2016-08-12,training_data/train_features/pxs13_vv.tif,training_data/train_labels/pxs13.tif
pxs14_vh,pxs14,pxs,vh,India,2016-08-12,training_data/train_features/pxs14_vh.tif,training_data/train_labels/pxs14.tif
pxs14_vv,pxs14,pxs,vv,India,2016-08-12,training_data/train_features/pxs14_vv.tif,training_data/train_labels/pxs14.tif
pxs15_vh,pxs15,pxs,vh,India,2016-08-12,training_data/train_features/pxs15_vh.tif,training_data/train_labels/pxs15.tif
pxs15_vv,pxs15,pxs,vv,India,2016-08-12,training_data/train_features/pxs15_vv.tif,training_data/train_labels/pxs15.tif
pxs16_vh,pxs16,pxs,vh,India,2016-08-12,training_data/train_features/pxs16_vh.tif,training_data/train_labels/pxs16.tif
pxs16_vv,pxs16,pxs,vv,India,2016-08-12,training_data/train_features/pxs16_vv.tif,training_data/train_labels/pxs16.tif
pxs17_vh,pxs17,pxs,vh,India,2016-08-12,training_data/train_features/pxs17_vh.tif,training_data/train_labels/pxs17.tif
pxs17_vv,pxs17,pxs,vv,India,2016-08-12,training_data/train_features/pxs17_vv.tif,training_data/train_labels/pxs17.tif
pxs18_vh,pxs18,pxs,vh,India,2016-08-12,training_data/train_features/pxs18_vh.tif,training_data/train_labels/pxs18.tif
pxs18_vv,pxs18,pxs,vv,India,2016-08-12,training_data/train_features/pxs18_vv.tif,training_data/train_labels/pxs18.tif
pxs19_vh,pxs19,pxs,vh,India,2016-08-12,training_data/train_features/pxs19_vh.tif,training_data/train_labels/pxs19.tif
pxs19_vv,pxs19,pxs,vv,India,2016-08-12,training_data/train_features/pxs19_vv.tif,training_data/train_labels/pxs19.tif
pxs20_vh,pxs20,pxs,vh,India,2016-08-12,training_data/train_features/pxs20_vh.tif,training_data/train_labels/pxs20.tif
pxs20_vv,pxs20,pxs,vv,India,2016-08-12,training_data/train_features/pxs20_vv.tif,training_data/train_labels/pxs20.tif
pxs21_vh,pxs21,pxs,vh,India,2016-08-12,training_data/train_features/pxs21_vh.tif,training_data/train_labels/pxs21.tif
pxs21_vv,pxs21,pxs,vv,India,2016-08-12,training_data/train_features/pxs21_vv.tif,training_data/train_labels/pxs21.tif
pxs22_vh,pxs22,pxs,vh,India,2016-08-12,training_data/train_features/pxs22_vh.tif,training_data/train_labels/pxs22.tif
pxs22_vv,pxs22,pxs,vv,India,2016-08-12,training_data/train_features/pxs22_vv.tif,training_data/train_labels/pxs22.tif
pxs23_vh,pxs23,pxs,vh,India,2016-08-12,training_data/train_features/pxs23_vh.tif,training_data/train_labels/pxs23.tif
pxs23_vv,pxs23,pxs,vv,India,2016-08-12,training_data/train_features/pxs23_vv.tif,training_data/train_labels/pxs23.tif
pxs24_vh,pxs24,pxs,vh,India,2016-08-12,training_data/train_features/pxs24_vh.tif,training_data/train_labels/pxs24.tif
pxs24_vv,pxs24,pxs,vv,India,2016-08-12,training_data/train_features/pxs24_vv.tif,training_data/train_labels/pxs24.tif
pxs25_vh,pxs25,pxs,vh,India,2016-08-12,training_data/train_features/pxs25_vh.tif,training_data/train_labels/pxs25.tif
pxs25_vv,pxs25,pxs,vv,India,2016-08-12,training_data/train_features/pxs25_vv.tif,training_data/train_labels/pxs25.tif
pxs26_vh,pxs26,pxs,vh,India,2016-08-12,training_data/train_features/pxs26_vh.tif,training_data/train_labels/pxs26.tif
pxs26_vv,pxs26,pxs,vv,India,2016-08-12,training_data/train_features/pxs26_vv.tif,training_data/train_labels/pxs26.tif
pxs27_vh,pxs27,pxs,vh,India,2016-08-12,training_data/train_features/pxs27_vh.tif,training_data/train_labels/pxs27.tif
pxs27_vv,pxs27,pxs,vv,India,2016-08-12,training_data/train_features/pxs27_vv.tif,training_data/train_labels/pxs27.tif
pxs28_vh,pxs28,pxs,vh,India,2016-08-12,training_data/train_features/pxs28_vh.tif,training_data/train_labels/pxs28.tif
pxs28_vv,pxs28,pxs,vv,India,2016-08-12,training_data/train_features/pxs28_vv.tif,training_data/train_labels/pxs28.tif
